,index,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hour
510,62789,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190613_061000.WAV,GRABADOR-SDZG-AM-5,20190613_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 06:10,60.00046875,,2019-06-13 06:10:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:52:24-08:00,WAV,WAV,audio/x-wav,6.0
511,62573,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190611_071000.WAV,GRABADOR-SDZG-AM-5,20190611_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 07:10,60.00046875,,2019-06-11 07:10:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:45:50-08:00,WAV,WAV,audio/x-wav,7.0
512,62944,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190614_080000.WAV,GRABADOR-SDZG-AM-5,20190614_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 08:00,60.00046875,,2019-06-14 08:00:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:57:13-08:00,WAV,WAV,audio/x-wav,8.0
513,62952,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190614_092000.WAV,GRABADOR-SDZG-AM-5,20190614_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 09:20,60.00046875,,2019-06-14 09:20:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:57:28-08:00,WAV,WAV,audio/x-wav,9.0
514,64829,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190627_101000.WAV,GRABADOR-SDZG-AM-5,20190627_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 10:10,60.00046875,,2019-06-27 10:10:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:56:00-08:00,WAV,WAV,audio/x-wav,10.0
515,62677,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190612_113000.WAV,GRABADOR-SDZG-AM-5,20190612_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 11:30,60.00046875,,2019-06-12 11:30:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:48:56-08:00,WAV,WAV,audio/x-wav,11.0
516,62825,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190613_121000.WAV,GRABADOR-SDZG-AM-5,20190613_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 12:10,60.00046875,,2019-06-13 12:10:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:53:32-08:00,WAV,WAV,audio/x-wav,12.0
517,63984,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190621_132000.WAV,GRABADOR-SDZG-AM-5,20190621_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 13:20,60.00046875,,2019-06-21 13:20:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:29:36-08:00,WAV,WAV,audio/x-wav,13.0
518,64996,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190628_140000.WAV,GRABADOR-SDZG-AM-5,20190628_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 14:00,60.00046875,,2019-06-28 14:00:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:01:14-08:00,WAV,WAV,audio/x-wav,14.0
519,64571,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190625_151000.WAV,GRABADOR-SDZG-AM-5,20190625_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 15:10,60.00046875,,2019-06-25 15:10:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:47:56-08:00,WAV,WAV,audio/x-wav,15.0
520,63715,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190619_163000.WAV,GRABADOR-SDZG-AM-5,20190619_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 16:30,60.00046875,,2019-06-19 16:30:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:21:13-08:00,WAV,WAV,audio/x-wav,16.0
521,64585,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190625_173000.WAV,GRABADOR-SDZG-AM-5,20190625_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 17:30,60.00046875,,2019-06-25 17:30:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:48:22-08:00,WAV,WAV,audio/x-wav,17.0
522,63148,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190615_180000.WAV,GRABADOR-SDZG-AM-5,20190615_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 18:00,60.00046875,,2019-06-15 18:00:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:03:35-08:00,WAV,WAV,audio/x-wav,18.0
523,65463,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190701_195000.WAV,GRABADOR-SDZG-AM-5,20190701_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 19:50,60.00046875,,2019-07-01 19:50:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:15:51-08:00,WAV,WAV,audio/x-wav,19.0
524,64891,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190627_203000.WAV,GRABADOR-SDZG-AM-5,20190627_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 20:30,60.00046875,,2019-06-27 20:30:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:57:57-08:00,WAV,WAV,audio/x-wav,20.0
525,63026,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190614_214000.WAV,GRABADOR-SDZG-AM-5,20190614_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 21:40,60.00046875,,2019-06-14 21:40:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:59:47-08:00,WAV,WAV,audio/x-wav,21.0
526,65336,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190630_224000.WAV,GRABADOR-SDZG-AM-5,20190630_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 22:40,60.00046875,,2019-06-30 22:40:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:11:53-08:00,WAV,WAV,audio/x-wav,22.0
527,64623,AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190625_235000.WAV,GRABADOR-SDZG-AM-5,20190625_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 23:50,60.00046875,,2019-06-25 23:50:00,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:49:33-08:00,WAV,WAV,audio/x-wav,23.0
528,67283,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190618_000000.WAV,GRABADOR-SDZG-AM-6,20190618_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 00:00,60.00046875,,2019-06-18 00:00:00,AudioMoth 2466C2065B2BF148,2019:12:10 10:16:10-08:00,WAV,WAV,audio/x-wav,0.0
529,67866,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190622_011000.WAV,GRABADOR-SDZG-AM-6,20190622_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 01:10,60.00046875,,2019-06-22 01:10:00,AudioMoth 2466C2065B2BF148,2019:12:10 11:06:31-08:00,WAV,WAV,audio/x-wav,1.0
530,66721,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190614_022000.WAV,GRABADOR-SDZG-AM-6,20190614_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 02:20,60.00046875,,2019-06-14 02:20:00,AudioMoth 2466C2065B2BF148,2019:12:10 09:27:42-08:00,WAV,WAV,audio/x-wav,2.0
531,68454,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190626_031000.WAV,GRABADOR-SDZG-AM-6,20190626_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 03:10,60.00046875,,2019-06-26 03:10:00,AudioMoth 2466C2065B2BF148,2019:12:10 11:57:19-08:00,WAV,WAV,audio/x-wav,3.0
532,66303,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190611_044000.WAV,GRABADOR-SDZG-AM-6,20190611_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 04:40,60.00046875,,2019-06-11 04:40:00,AudioMoth 2466C2065B2BF148,2019:12:10 08:51:42-08:00,WAV,WAV,audio/x-wav,4.0
533,69042,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190630_051000.WAV,GRABADOR-SDZG-AM-6,20190630_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 05:10,60.00046875,,2019-06-30 05:10:00,AudioMoth 2466C2065B2BF148,2019:12:10 12:48:11-08:00,WAV,WAV,audio/x-wav,5.0
534,68761,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190628_062000.WAV,GRABADOR-SDZG-AM-6,20190628_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 06:20,60.00046875,,2019-06-28 06:20:00,AudioMoth 2466C2065B2BF148,2019:12:10 12:23:51-08:00,WAV,WAV,audio/x-wav,6.0
535,68911,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190629_072000.WAV,GRABADOR-SDZG-AM-6,20190629_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 07:20,60.00046875,,2019-06-29 07:20:00,AudioMoth 2466C2065B2BF148,2019:12:10 12:36:50-08:00,WAV,WAV,audio/x-wav,7.0
536,67477,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190619_082000.WAV,GRABADOR-SDZG-AM-6,20190619_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 08:20,60.00046875,,2019-06-19 08:20:00,AudioMoth 2466C2065B2BF148,2019:12:10 10:32:55-08:00,WAV,WAV,audio/x-wav,8.0
537,66761,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190614_090000.WAV,GRABADOR-SDZG-AM-6,20190614_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 09:00,60.00046875,,2019-06-14 09:00:00,AudioMoth 2466C2065B2BF148,2019:12:10 09:31:09-08:00,WAV,WAV,audio/x-wav,9.0
538,66772,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190614_105000.WAV,GRABADOR-SDZG-AM-6,20190614_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 10:50,60.00046875,,2019-06-14 10:50:00,AudioMoth 2466C2065B2BF148,2019:12:10 09:32:06-08:00,WAV,WAV,audio/x-wav,10.0
539,68218,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190624_115000.WAV,GRABADOR-SDZG-AM-6,20190624_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 11:50,60.00046875,,2019-06-24 11:50:00,AudioMoth 2466C2065B2BF148,2019:12:10 11:36:55-08:00,WAV,WAV,audio/x-wav,11.0
540,68076,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190623_121000.WAV,GRABADOR-SDZG-AM-6,20190623_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 12:10,60.00046875,,2019-06-23 12:10:00,AudioMoth 2466C2065B2BF148,2019:12:10 11:24:39-08:00,WAV,WAV,audio/x-wav,12.0
541,67654,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190620_135000.WAV,GRABADOR-SDZG-AM-6,20190620_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 13:50,60.00046875,,2019-06-20 13:50:00,AudioMoth 2466C2065B2BF148,2019:12:10 10:48:13-08:00,WAV,WAV,audio/x-wav,13.0
542,68809,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190628_142000.WAV,GRABADOR-SDZG-AM-6,20190628_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 14:20,60.00046875,,2019-06-28 14:20:00,AudioMoth 2466C2065B2BF148,2019:12:10 12:28:00-08:00,WAV,WAV,audio/x-wav,14.0
543,66657,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190613_154000.WAV,GRABADOR-SDZG-AM-6,20190613_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 15:40,60.00046875,,2019-06-13 15:40:00,AudioMoth 2466C2065B2BF148,2019:12:10 09:22:11-08:00,WAV,WAV,audio/x-wav,15.0
544,68391,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190625_164000.WAV,GRABADOR-SDZG-AM-6,20190625_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:40,60.00046875,,2019-06-25 16:40:00,AudioMoth 2466C2065B2BF148,2019:12:10 11:51:52-08:00,WAV,WAV,audio/x-wav,16.0
545,68107,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190623_172000.WAV,GRABADOR-SDZG-AM-6,20190623_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 17:20,60.00046875,,2019-06-23 17:20:00,AudioMoth 2466C2065B2BF148,2019:12:10 11:27:20-08:00,WAV,WAV,audio/x-wav,17.0
546,66671,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190613_180000.WAV,GRABADOR-SDZG-AM-6,20190613_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 18:00,60.00046875,,2019-06-13 18:00:00,AudioMoth 2466C2065B2BF148,2019:12:10 09:23:24-08:00,WAV,WAV,audio/x-wav,18.0
547,67399,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190618_192000.WAV,GRABADOR-SDZG-AM-6,20190618_192000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 19:20,60.00046875,,2019-06-18 19:20:00,AudioMoth 2466C2065B2BF148,2019:12:10 10:26:11-08:00,WAV,WAV,audio/x-wav,19.0
548,66540,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190612_201000.WAV,GRABADOR-SDZG-AM-6,20190612_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 20:10,60.00046875,,2019-06-12 20:10:00,AudioMoth 2466C2065B2BF148,2019:12:10 09:12:06-08:00,WAV,WAV,audio/x-wav,20.0
549,66980,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190615_213000.WAV,GRABADOR-SDZG-AM-6,20190615_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 21:30,60.00046875,,2019-06-15 21:30:00,AudioMoth 2466C2065B2BF148,2019:12:10 09:50:02-08:00,WAV,WAV,audio/x-wav,21.0
550,69145,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190630_222000.WAV,GRABADOR-SDZG-AM-6,20190630_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 22:20,60.00046875,,2019-06-30 22:20:00,AudioMoth 2466C2065B2BF148,2019:12:10 12:57:06-08:00,WAV,WAV,audio/x-wav,22.0
551,67853,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190621_230000.WAV,GRABADOR-SDZG-AM-6,20190621_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 23:00,60.00046875,,2019-06-21 23:00:00,AudioMoth 2466C2065B2BF148,2019:12:10 11:05:24-08:00,WAV,WAV,audio/x-wav,23.0
552,71901,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190624_003000.WAV,GRABADOR-SDZG-AM-7,20190624_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 00:30,60.00046875,,2019-06-24 00:30:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:02:57-08:00,WAV,WAV,audio/x-wav,0.0
553,72626,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190629_012000.WAV,GRABADOR-SDZG-AM-7,20190629_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 01:20,60.00046875,,2019-06-29 01:20:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:25:35-08:00,WAV,WAV,audio/x-wav,1.0
554,72342,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190627_020000.WAV,GRABADOR-SDZG-AM-7,20190627_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 02:00,60.00046875,,2019-06-27 02:00:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:16:43-08:00,WAV,WAV,audio/x-wav,2.0
555,71920,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190624_034000.WAV,GRABADOR-SDZG-AM-7,20190624_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 03:40,60.00046875,,2019-06-24 03:40:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:03:33-08:00,WAV,WAV,audio/x-wav,3.0
556,72354,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190627_040000.WAV,GRABADOR-SDZG-AM-7,20190627_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 04:00,60.00046875,,2019-06-27 04:00:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:17:06-08:00,WAV,WAV,audio/x-wav,4.0
557,72936,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190701_050000.WAV,GRABADOR-SDZG-AM-7,20190701_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 05:00,60.00046875,,2019-07-01 05:00:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:35:19-08:00,WAV,WAV,audio/x-wav,5.0
558,71649,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190622_063000.WAV,GRABADOR-SDZG-AM-7,20190622_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 06:30,60.00046875,,2019-06-22 06:30:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:55:05-08:00,WAV,WAV,audio/x-wav,6.0
559,73380,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190704_070000.WAV,GRABADOR-SDZG-AM-7,20190704_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 07:00,60.00046875,,2019-07-04 07:00:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:49:13-08:00,WAV,WAV,audio/x-wav,7.0
560,73388,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190704_082000.WAV,GRABADOR-SDZG-AM-7,20190704_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 08:20,60.00046875,,2019-07-04 08:20:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:49:28-08:00,WAV,WAV,audio/x-wav,8.0
561,70657,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190615_091000.WAV,GRABADOR-SDZG-AM-7,20190615_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 09:10,60.00046875,,2019-06-15 09:10:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:24:09-08:00,WAV,WAV,audio/x-wav,9.0
562,71385,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190620_103000.WAV,GRABADOR-SDZG-AM-7,20190620_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 10:30,60.00046875,,2019-06-20 10:30:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:46:50-08:00,WAV,WAV,audio/x-wav,10.0
563,72398,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190627_112000.WAV,GRABADOR-SDZG-AM-7,20190627_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 11:20,60.00046875,,2019-06-27 11:20:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:18:28-08:00,WAV,WAV,audio/x-wav,11.0
564,71975,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190624_125000.WAV,GRABADOR-SDZG-AM-7,20190624_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 12:50,60.00046875,,2019-06-24 12:50:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:05:15-08:00,WAV,WAV,audio/x-wav,12.0
565,72121,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190625_131000.WAV,GRABADOR-SDZG-AM-7,20190625_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 13:10,60.00046875,,2019-06-25 13:10:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:09:50-08:00,WAV,WAV,audio/x-wav,13.0
566,72991,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190701_141000.WAV,GRABADOR-SDZG-AM-7,20190701_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 14:10,60.00046875,,2019-07-01 14:10:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:37:02-08:00,WAV,WAV,audio/x-wav,14.0
567,71413,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190620_151000.WAV,GRABADOR-SDZG-AM-7,20190620_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 15:10,60.00046875,,2019-06-20 15:10:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:47:43-08:00,WAV,WAV,audio/x-wav,15.0
568,72861,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190630_163000.WAV,GRABADOR-SDZG-AM-7,20190630_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 16:30,60.00046875,,2019-06-30 16:30:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:32:58-08:00,WAV,WAV,audio/x-wav,16.0
569,70132,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190611_174000.WAV,GRABADOR-SDZG-AM-7,20190611_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 17:40,60.00046875,,2019-06-11 17:40:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:07:56-08:00,WAV,WAV,audio/x-wav,17.0
570,73303,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190703_181000.WAV,GRABADOR-SDZG-AM-7,20190703_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 18:10,60.00046875,,2019-07-03 18:10:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:46:49-08:00,WAV,WAV,audio/x-wav,18.0
571,72305,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190626_195000.WAV,GRABADOR-SDZG-AM-7,20190626_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 19:50,60.00046875,,2019-06-26 19:50:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:15:34-08:00,WAV,WAV,audio/x-wav,19.0
572,71300,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190619_202000.WAV,GRABADOR-SDZG-AM-7,20190619_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 20:20,60.00046875,,2019-06-19 20:20:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:44:11-08:00,WAV,WAV,audio/x-wav,20.0
573,70154,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190611_212000.WAV,GRABADOR-SDZG-AM-7,20190611_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 21:20,60.00046875,,2019-06-11 21:20:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:08:36-08:00,WAV,WAV,audio/x-wav,21.0
574,71889,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190623_223000.WAV,GRABADOR-SDZG-AM-7,20190623_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 22:30,60.00046875,,2019-06-23 22:30:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:02:35-08:00,WAV,WAV,audio/x-wav,22.0
575,73047,AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190701_233000.WAV,GRABADOR-SDZG-AM-7,20190701_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 23:30,60.00046875,,2019-07-01 23:30:00,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:38:47-08:00,WAV,WAV,audio/x-wav,23.0
576,77348,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190616_001000.WAV,GRABADOR-SDZG-AM-9,20190616_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 00:10,60.00046875,,2019-06-16 00:10:00,AudioMoth 243B1F055B2BF17E,2019:12:20 05:21:40-08:00,WAV,WAV,audio/x-wav,0.0
577,77930,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190620_011000.WAV,GRABADOR-SDZG-AM-9,20190620_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 01:10,60.00046875,,2019-06-20 01:10:00,AudioMoth 243B1F055B2BF17E,2019:12:20 05:39:58-08:00,WAV,WAV,audio/x-wav,1.0
578,77073,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190614_022000.WAV,GRABADOR-SDZG-AM-9,20190614_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 02:20,60.00046875,,2019-06-14 02:20:00,AudioMoth 243B1F055B2BF17E,2019:12:20 05:13:02-08:00,WAV,WAV,audio/x-wav,2.0
579,77222,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190615_031000.WAV,GRABADOR-SDZG-AM-9,20190615_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 03:10,60.00046875,,2019-06-15 03:10:00,AudioMoth 243B1F055B2BF17E,2019:12:20 05:17:42-08:00,WAV,WAV,audio/x-wav,3.0
580,78671,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190625_044000.WAV,GRABADOR-SDZG-AM-9,20190625_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 04:40,60.00046875,,2019-06-25 04:40:00,AudioMoth 243B1F055B2BF17E,2019:12:20 06:03:20-08:00,WAV,WAV,audio/x-wav,4.0
581,78097,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190621_050000.WAV,GRABADOR-SDZG-AM-9,20190621_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 05:00,60.00046875,,2019-06-21 05:00:00,AudioMoth 243B1F055B2BF17E,2019:12:20 05:45:14-08:00,WAV,WAV,audio/x-wav,5.0
